SITE_NO,TSITE_NO,SHORT_NAME,RSQA_STUDY,STATION_NM,ECO_LAT,ECO_LONG,r50_EcoReach_km,r50_Area_km2,r50_DevelopedHigh2011,r50_DevelopedMed2011,r50_DevelopedLow2011,r50_DevelopedOpen2011,r50_BarrenLand2011,r50_DeciduousForest2011,r50_EvergreenForest2011,r50_MixedForest2011,r50_GrasslandHerb2011,r50_ShrubScrub2011,r50_CultivatedCrops2011,r50_PastureHay2011,r50_WoodyWetlands2011,r50_EmerHerbWetlands2011,r50_OpenWater2011,r50_SumAreaNLCD2011,r50_UrbanLMH2011,r50_CanopyCover2011,r50_Imperviousness2011,r50_Dev_CommServices2012,r50_Dev_IndusMilitary2012,r50_Dev_MajorTransp2012,r50_Dev_Other2012,r50_Dev_Recreation2012,r50_Dev_ResidHigh2012,r50_Dev_ResidLowMed2012,r50_SemiDev_AnthroOth2012,r50_SemiDev_UrbHigh2012,r50_SemiDev_UrbLowMed2012,r50_Prod_Crops2012,r50_Prod_GrazingPot2012,r50_Prod_Mining2012,r50_Prod_PastureHay2012,r50_LowUse2012,r50_VeryLowUse_Conserv2012,r50_Water2012,r50_Wetlands2012,r50_SumAreaNWALT2012,r50_Total_Urban,r50_Total_Ag,r50_HousDensityBLK2010,r50_PopDensityBLK2010,r50_RoadDensity2013,r50_RoadDensity2014,r50_RoadDensity2015,r50_RoadDensity2016,r50_RoadDensity2017
0208732885,T0208732885,NC_Marsh,SESQA,"MARSH CREEK NEAR NEW HOPE, NC",35.812051,-78.592025,1.250,0.129,0.00,12.86,6.43,43.57,0.00,36.43,0.00,0.00,0.71,0.00,0.00,0.00,0.00,0.00,0.00,,19.29,63.62,12.49,36.43,3.57,9.29,5.71,7.14,2.14,3.57,0.00,32.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,126000,100.00,0.00,331.712,709.556,,7.681,,,
02087580,T02087580,NC_SwiftApex,SESQA,"SWIFT CREEK NEAR APEX, NC",35.718924,-78.752277,1.739,0.176,0.00,0.52,0.52,32.46,0.00,24.08,0.00,0.00,0.00,0.00,0.00,4.71,37.70,0.00,0.00,,1.05,81.29,1.18,1.05,0.00,0.00,0.00,21.99,0.00,1.05,0.00,0.00,19.37,0.00,0.00,0.00,9.95,14.14,0.00,0.00,32.46,171900,24.08,9.95,169.890,475.987,,0.060,,,
0208758850,T0208758850,NC_Swift.McCul,SESQA,"SWIFT CREEK NEAR MCCULLARS CROSSROADS, NC",35.692685,-78.69136,0.266,0.029,0.00,0.00,0.00,15.63,0.00,6.25,12.50,0.00,0.00,0.00,0.00,0.00,65.63,0.00,0.00,,0.00,75.94,0.59,6.25,0.00,0.00,0.00,0.00,0.00,21.88,0.00,0.00,21.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,28800,28.13,0.00,76.281,184.933,,5.736,,,
02088000,T02088000,NC_Middle,SESQA,"MIDDLE CREEK NEAR CLAYTON, NC",35.570002,-78.58916,2.335,0.236,0.00,0.00,2.65,1.89,0.00,11.36,1.14,1.89,2.65,0.76,0.00,0.00,77.65,0.00,0.00,,2.65,92.23,0.88,0.00,0.00,0.00,0.00,0.00,0.00,3.79,0.00,0.00,20.08,0.00,0.00,0.00,0.00,10.98,0.00,0.00,65.15,237600,3.79,0.00,64.333,181.629,,1.351,,,
02090380,T02090380,NC_Contentnea,SESQA,"CONTENTNEA CREEK NEAR LUCAMA, NC",35.691429,-78.109499,0.804,0.083,0.00,0.00,0.00,2.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,94.68,3.19,0.00,,0.00,91.24,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.51,0.00,0.00,91.49,84600,0.00,0.00,14.837,40.476,,,,,
02093800,T02093800,NC_ReedyFk,SESQA,"REEDY FORK NEAR OAK RIDGE, NC",36.172801,-79.953106,1.728,0.176,0.00,0.00,0.00,4.08,0.00,33.67,1.53,0.00,0.51,0.00,0.00,15.31,39.29,0.00,5.61,,0.00,79.40,0.16,0.00,0.00,0.00,0.51,0.00,0.00,3.57,0.00,0.00,43.37,0.00,0.00,0.00,18.37,14.80,0.00,6.63,12.76,176400,4.08,18.37,37.075,120.278,,0.052,,,
02094659,T02094659,NC_S.Buffalo,SESQA,"SOUTH BUFFALO CREEK NR POMONA, NC",36.049443,-79.855279,1.277,0.133,3.29,7.89,33.55,55.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,44.74,55.03,21.43,26.97,2.63,20.39,11.84,25.00,9.87,3.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,136800,100.00,0.00,212.448,417.468,,8.849,,,
02095181,T02095181,NC_N.Buffalo,SESQA,"N BUFFALO CR AT WESTOVER TERRACE AT GREENSBORO, NC",36.079361,-79.813728,1.393,0.143,1.29,5.81,17.42,75.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,24.52,42.86,16.63,13.55,0.00,3.23,0.00,83.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139500,100.00,0.00,9.754,19.683,,3.600,,,
02096846,T02096846,NC_Cane,SESQA,"CANE CREEK NEAR ORANGE GROVE, NC",35.987042,-79.206139,1.293,0.131,0.00,0.00,0.00,2.78,0.00,93.06,0.00,0.00,3.47,0.69,0.00,0.00,0.00,0.00,0.00,,0.00,93.63,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.78,0.00,0.00,97.22,0.00,0.00,0.00,129600,0.00,2.78,5.551,14.640,,1.519,,,
0209722970,T0209722970,NC_Sandy,SESQA,"SANDY CREEK AT CORNWALLIS RD NEAR DURHAM, NC",35.981604,-78.957438,1.084,0.111,0.00,0.84,5.04,49.58,0.00,27.73,6.72,7.56,0.00,0.00,0.00,0.00,2.52,0.00,0.00,,5.88,79.29,3.33,0.00,0.00,29.41,0.00,21.01,0.00,0.00,0.00,49.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,107100,100.00,0.00,0.789,1.052,,4.484,,,
02097280,T02097280,NC_ThirdFk,SESQA,"THIRD FORK CR AT WOODCROFT PARKWAY NR BLANDS, NC",35.922355,-78.952514,1.581,0.156,0.00,0.00,1.76,4.71,0.00,5.29,1.76,0.00,0.00,0.00,0.00,0.00,86.47,0.00,0.00,,1.76,91.73,0.74,0.00,0.00,0.00,0.00,0.00,0.59,5.88,0.00,25.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,68.24,153000,31.76,0.00,365.032,714.583,,1.341,,,
0209734440,T0209734440,NC_Bolin,SESQA,"BOLIN CREEK AT VILLAGE DRIVE AT CHAPEL HILL, NC",35.922479,-79.066366,1.318,0.134,0.00,0.00,0.00,25.00,0.00,61.18,13.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,93.41,0.96,2.63,0.00,0.00,0.00,0.00,11.84,15.79,0.00,52.63,0.00,0.00,0.00,0.00,0.00,17.11,0.00,0.00,0.00,136800,82.89,0.00,297.486,645.356,,3.660,,,
02097464,T02097464,NC_Morgan.Cross,SESQA,"MORGAN CREEK NEAR WHITE CROSS, NC",35.924017,-79.114925,1.330,0.138,0.00,0.00,0.00,0.00,0.00,85.53,0.00,3.95,1.97,0.00,0.00,2.63,5.92,0.00,0.00,,0.00,89.07,0.00,0.00,0.00,1.32,0.00,0.00,0.00,0.00,0.00,5.26,75.00,0.00,0.00,0.00,0.00,15.79,0.00,0.00,2.63,136800,6.58,0.00,28.949,74.237,,,,,
02097517,T02097517,NC_Morgan.Chapel,SESQA,"MORGAN CREEK NEAR CHAPEL HILL, NC",35.893315,-79.019835,2.025,0.203,1.30,2.17,7.39,12.61,0.00,56.52,0.43,2.61,1.74,0.00,0.00,0.00,15.22,0.00,0.00,,10.87,79.32,5.06,3.48,9.13,0.00,0.00,6.52,0.00,2.17,0.00,41.74,18.26,0.00,0.00,0.00,0.00,15.65,0.00,0.00,3.04,207000,63.04,0.00,5.047,6.911,,0.707,,,
02102192,T02102192,NC_Buckhorn,SESQA,"BUCKHORN CREEK NR CORINTH, NC",35.559827,-78.975099,1.804,0.184,0.00,0.00,0.00,1.95,0.00,64.39,7.32,1.95,3.90,0.00,0.00,0.00,20.49,0.00,0.00,,0.00,92.85,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,89.27,0.00,0.00,10.73,184500,0.00,0.00,2.587,6.896,,0.551,,,
0212393300,T0212393300,NC_Rocky,SESQA,"W. BR ROCKY R B MTH OF S PRONG R NR CORNELIUS, NC",35.464507,-80.787077,1.729,0.178,0.00,0.00,0.00,26.53,0.00,14.80,0.00,0.00,0.00,0.00,0.00,0.51,58.16,0.00,0.00,,0.00,84.14,1.37,2.55,0.00,0.00,0.00,14.29,0.00,10.20,0.00,0.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.96,176400,27.04,0.00,99.887,310.686,,0.586,,,
0212430653,T0212430653,NC_McKee,SESQA,"MCKEE CREEK AT SR2804 NR WILGROVE, NC",35.253822,-80.648408,1.173,0.117,0.00,0.00,13.85,57.69,0.00,0.77,0.00,0.00,4.62,0.00,0.00,0.00,23.08,0.00,0.00,,13.85,81.91,7.19,0.00,0.00,8.46,0.00,0.00,0.00,66.15,0.00,0.00,17.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69,117000,74.62,0.00,443.700,1278.988,,,,,
0212466000,T0212466000,NC_Clear,SESQA,"CLEAR CREEK AT SR3181 NR MINT HILL, NC",35.208064,-80.579823,1.466,0.148,0.00,0.00,0.00,1.20,0.00,48.19,2.41,0.00,15.06,0.00,0.00,28.31,4.82,0.00,0.00,,0.00,50.70,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.17,0.00,0.00,0.00,30.72,22.29,0.00,0.00,4.82,149400,0.00,30.72,50.640,138.124,,0.527,,,
0212467595,T0212467595,NC_Goose,SESQA,"GOOSE CREEK AT SR1525 NR INDIAN TRAIL, NC",35.124896,-80.602801,1.456,0.147,0.00,0.00,0.00,3.11,0.00,93.17,2.48,0.62,0.00,0.00,0.00,0.62,0.00,0.00,0.00,,0.00,93.74,0.13,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,0.00,93.79,0.00,0.00,0.00,1.86,0.00,0.00,0.00,0.00,144900,4.35,1.86,57.982,142.819,,0.239,,,
02137727,T02137727,NC_Catawba.Pleasant,SESQA,"CATAWBA R NR PLEASANT GARDENS, NC",35.6891,-82.05042,2.516,0.255,0.35,0.69,2.08,4.86,0.00,59.38,7.64,0.35,2.78,0.00,0.00,19.10,2.78,0.00,0.00,,3.13,72.93,1.53,0.00,0.00,0.00,0.00,0.00,0.00,7.29,0.00,0.00,45.49,0.00,0.00,0.00,21.53,25.69,0.00,0.00,0.00,259200,7.29,21.53,18.165,35.290,,4.872,,,
02138520,T02138520,NC_Catawba.Bridgewater,SESQA,"CATAWBA R AT SR1223 BL LK JAMES NR BRIDGEWATER, NC",35.74055,-81.83472,0.257,0.030,0.00,0.00,0.00,5.56,55.56,0.00,36.11,0.00,0.00,2.78,0.00,0.00,0.00,0.00,0.00,,0.00,36.33,0.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.56,94.44,0.00,0.00,0.00,32400,0.00,5.56,2.824,4.556,,6.024,,,
0214265808,T0214265808,NC_Torrence,SESQA,"TORRENCE CR AT BRADFORD HILL LN NR HUNTERSVLLE, NC",35.403347,-80.881917,1.272,0.122,0.00,0.00,2.21,27.94,2.21,30.15,1.47,0.00,0.74,25.00,0.00,1.47,8.82,0.00,0.00,,2.21,66.44,2.57,2.21,0.00,0.00,2.94,0.00,0.00,29.41,0.00,0.00,59.56,0.00,0.00,0.00,3.68,0.74,0.00,0.00,1.47,122400,34.56,3.68,407.426,1136.098,,8.144,,,
02146110,T02146110,SC_Manchester,SESQA,"MANCHESTER CREEK AT ROCK HILL, SC",34.944233,-80.980081,1.178,0.121,0.00,0.00,15.04,54.14,0.00,27.07,3.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,15.04,74.95,7.55,1.50,0.00,0.00,0.00,70.68,0.00,5.26,0.00,22.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,119700,100.00,0.00,26.357,45.471,,6.543,,,
0214627970,T0214627970,NC_Stewart,SESQA,"STEWART CREEK AT STATE ST AT CHARLOTTE, NC",35.237819,-80.866991,1.371,0.140,0.63,6.29,24.53,66.04,0.00,1.26,0.00,1.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,31.45,58.57,18.67,5.03,24.53,0.00,0.00,41.51,7.55,15.09,0.00,6.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,143100,100.00,0.00,145.024,346.893,,2.249,,,
02146409,T02146409,NC_L.Sugar,SESQA,"LTL SUGAR CR AT MEDICAL CENTER DR AT CHARLOTTE, NC",35.200561,-80.837496,1.496,0.152,39.51,37.65,20.99,1.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,98.15,14.98,68.37,41.36,0.00,4.32,0.00,53.09,0.00,1.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,145800,100.00,0.00,125.277,179.430,,12.209,,,
0214642825,T0214642825,NC_Briar,SESQA,"BRIAR CREEK NEAR CHARLOTTE, NC",35.233645,-80.773909,1.121,0.114,0.00,2.33,12.40,69.77,0.00,7.75,0.00,0.00,0.00,0.00,0.00,0.00,7.75,0.00,0.00,,14.73,73.15,8.83,9.30,0.00,3.10,0.00,19.38,58.91,0.00,0.00,4.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.65,116100,95.35,0.00,775.388,1794.479,,1.275,,,
02146470,T02146470,NC_L.Hope,SESQA,"LITTLE HOPE CR AT SENECA PLACE AT CHARLOTTE, NC",35.164818,-80.853165,0.831,0.086,0.00,2.04,37.76,60.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,39.80,73.39,16.24,18.37,0.00,0.00,0.00,0.00,81.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,88200,100.00,0.00,821.070,1752.841,,3.984,,,
0214655255,T0214655255,NC_McAlpine,SESQA,"MCALPINE CREEK AT SR3150 NR IDLEWILD, NC",35.174394,-80.721744,1.277,0.130,0.00,0.69,7.64,48.61,0.00,26.39,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00,0.00,,8.33,83.25,4.35,0.00,0.00,0.00,0.00,0.00,52.08,11.11,0.00,28.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,129600,91.67,0.00,507.898,1180.629,,2.131,,,
02146562,T02146562,NC_Campbell,SESQA,"CAMPBELL CREEK NR CHARLOTTE, NC",35.186764,-80.736667,1.169,0.118,0.00,2.21,9.56,80.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.35,0.00,0.00,,11.76,76.90,7.97,8.82,0.00,0.00,0.00,0.00,76.47,0.00,0.00,2.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,122400,87.50,0.00,402.257,1113.746,,,,,
0214657975,T0214657975,NC_Irvins,SESQA,"IRVINS CREEK AT SR3168 NR CHARLOTTE, NC",35.158372,-80.713171,1.335,0.137,0.00,0.00,1.96,18.95,0.00,28.10,5.23,0.00,0.00,0.00,0.00,3.27,42.48,0.00,0.00,,1.96,85.03,1.36,2.61,0.00,0.00,0.00,0.00,0.00,10.46,0.00,43.79,19.61,0.00,0.00,0.00,4.58,2.61,0.00,0.00,16.34,137700,56.86,4.58,198.638,487.629,,,,,
02146700,T02146700,NC_McMullen,SESQA,"MCMULLEN CR AT SHARON VIEW RD NEAR CHARLOTTE, NC",35.141864,-80.820349,1.260,0.130,0.00,0.70,23.24,72.54,0.00,3.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,23.94,75.85,10.36,9.86,0.00,0.00,0.00,0.00,67.61,19.01,0.00,3.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,127800,100.00,0.00,534.889,896.772,,4.639,,,
021473426,T021473426,SC_Tools,SESQA,"TOOLS FORK CREEK NEAR ROCK HILL, SC",34.955267,-81.105596,1.398,0.142,0.00,0.00,0.00,8.64,0.00,70.37,0.62,7.41,0.00,1.85,0.00,1.23,9.88,0.00,0.00,,0.00,92.85,0.20,1.23,0.00,0.00,0.00,0.00,0.00,6.79,0.00,0.00,77.16,0.00,0.00,0.00,2.47,0.00,0.00,0.00,12.35,145800,8.02,2.47,53.106,124.268,,2.942,,,
021473428,T021473428,SC_Wildcat,SESQA,"WILDCAT CREEK BELOW ROCK HILL, SC",34.888823,-81.070394,1.885,0.191,0.95,1.42,1.42,6.16,0.95,65.40,0.95,2.37,5.69,0.00,0.00,8.06,2.84,3.79,0.00,,3.79,75.05,2.40,0.00,10.43,0.95,0.00,0.00,0.00,0.00,0.00,0.00,71.56,0.00,0.00,0.00,13.27,3.79,0.00,0.00,0.00,189900,11.37,13.27,3.018,6.372,,2.162,,,
02153778,T02153778,SC_Long,SESQA,"LONG BRANCH(RD 705) AT KINGS MOUNTAIN S.P.,SC",35.133981,-81.355464,0.721,0.077,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,99.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,80100,0.00,0.00,0.000,0.000,,5.256,,,
02156999,T02156999,SC_N.Tyger,SESQA,"N. TYGER RIVER BELOW WELLFORD, SC",34.937695,-82.053474,0.279,0.032,0.00,5.26,15.79,28.95,0.00,15.79,0.00,0.00,10.53,10.53,0.00,0.00,10.53,0.00,2.63,,21.05,68.89,9.45,0.00,0.00,21.05,10.53,0.00,0.00,0.00,0.00,0.00,39.47,0.00,0.00,0.00,0.00,28.95,0.00,0.00,0.00,34200,31.58,0.00,2.454,6.588,,23.761,,,
02157510,T02157510,SC_M.Tyger,SESQA,"MIDDLE TYGER RIVER NEAR LYMAN, SC",34.938545,-82.121675,0.398,0.044,0.00,2.08,10.42,14.58,0.00,56.25,2.08,0.00,0.00,0.00,0.00,0.00,8.33,0.00,6.25,,12.50,65.75,4.52,16.67,20.83,0.00,0.00,0.00,0.00,0.00,47.92,0.00,0.00,0.00,0.00,0.00,0.00,12.50,0.00,2.08,0.00,43200,37.50,0.00,10.512,20.545,,6.213,,,
02160326,T02160326,SC_Enoree,SESQA,"ENOREE RIVER AT PELHAM, SC",34.855404,-82.224813,2.341,0.238,1.13,7.92,9.81,13.21,0.00,55.85,0.38,0.00,4.53,0.00,0.00,0.00,7.17,0.00,0.00,,18.87,67.80,9.99,2.64,18.87,4.91,0.75,0.00,0.00,4.15,0.00,0.00,64.91,0.00,2.26,0.00,0.00,1.51,0.00,0.00,0.00,238500,31.32,2.26,8.640,72.656,,1.834,,,
02160381,T02160381,SC_Durbin,SESQA,"DURBIN CREEK ABOVE FOUNTAIN INN, SC",34.717274,-82.171059,1.523,0.156,0.00,0.00,0.00,4.73,0.00,41.42,2.37,0.00,0.59,2.37,0.00,7.10,41.42,0.00,0.00,,0.00,83.58,0.26,0.00,0.00,0.59,0.00,0.00,0.00,2.96,0.00,0.00,59.76,0.00,0.00,0.00,13.61,23.08,0.00,0.00,0.00,152100,3.55,13.61,59.025,170.618,,0.366,,,
02162290,T02162290,SC_S.Saluda,SESQA,"SOUTH SALUDA RIVER NEAR CLEVELAND, SC",35.06334,-82.650316,1.660,0.167,0.00,0.00,0.00,11.11,0.00,77.22,0.00,0.00,0.56,0.00,0.00,11.11,0.00,0.00,0.00,,0.00,83.38,0.19,0.00,0.00,0.00,1.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.78,96.11,0.00,0.00,0.00,162000,1.11,2.78,66.574,58.935,,4.955,,,
02164000,T02164000,SC_Reedy,SESQA,"REEDY RIVER NEAR GREENVILLE, SC",34.799347,-82.36448,2.099,0.213,3.86,4.29,12.02,40.34,0.00,23.61,0.00,0.00,0.00,0.00,0.00,0.00,15.88,0.00,0.00,,20.17,61.89,12.41,9.01,7.73,12.02,2.15,12.02,0.00,22.75,0.00,34.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,209700,100.00,0.00,68.553,193.185,,5.127,,,
02165200,T02165200,SC_S.Rabon,SESQA,"SOUTH RABON CREEK NEAR GRAY COURT, SC",34.519426,-82.156733,1.887,0.188,0.00,0.00,0.00,0.00,0.00,51.64,2.35,0.00,10.33,0.47,0.00,26.76,8.45,0.00,0.00,,0.00,77.11,0.00,0.00,0.00,1.41,0.00,0.00,0.00,0.00,0.00,0.00,28.17,0.00,0.94,0.00,34.74,33.33,0.00,0.00,1.41,191700,1.41,35.68,11.647,25.134,,,,,
02176930,T02176930,GA_Chattoga,SESQA,"CHATTOOGA RIVER AT BURRELLS FORD, NR PINE MTN, GA",34.974634,-83.116455,2.082,0.213,0.00,0.00,0.00,0.00,0.00,17.30,82.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,88.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.52,78.48,0.00,0.00,213300,0.00,0.00,0.000,0.000,,0.109,,,
02183650,T02183650,GA_ShoalCAFO,SESQA,"SHOAL CREEK AT SHOAL CREEK RD, NR LAVONIA, GA",34.438205,-83.043923,1.553,0.158,0.00,0.00,0.58,3.49,0.00,22.09,2.91,0.00,6.98,0.00,0.00,18.02,45.93,0.00,0.00,,0.58,75.10,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.60,81.40,0.00,0.00,0.00,154800,0.00,18.60,6.524,13.057,,1.391,,,
02186000,T02186000,SC_Twelvemile,SESQA,"TWELVEMILE CREEK NEAR LIBERTY, SC",34.799732,-82.748794,2.432,0.247,0.00,0.36,1.45,1.09,0.00,74.64,0.00,0.00,5.43,0.00,0.00,6.88,10.14,0.00,0.00,,1.81,82.45,0.72,0.00,0.00,0.00,0.00,0.00,0.00,1.45,0.00,0.00,91.67,0.00,0.72,0.00,4.35,1.81,0.00,0.00,0.00,248400,1.45,5.07,15.372,38.718,,2.727,,,
02187660,T02187660,GA_Coldwater,SESQA,"COLDWATER CREEK (CR 60) NEAR NUBERG, GA",34.246822,-82.93669,1.546,0.159,0.00,0.00,0.00,0.56,0.00,44.69,0.00,0.00,2.23,0.00,0.00,6.15,46.37,0.00,0.00,,0.00,89.76,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.08,84.92,0.00,0.00,0.00,161100,0.00,15.08,1.344,2.048,,0.314,,,
02188350,T02188350,GA_Beaverdam,SESQA,"BEAVERDAM CREEK AT VANNA ROAD, NEAR ROYSTON, GA",34.246741,-83.047487,1.829,0.187,0.00,0.00,0.96,2.39,0.00,22.49,1.44,0.00,12.44,0.00,0.00,20.57,39.71,0.00,0.00,,0.96,70.53,0.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,0.00,22.01,72.25,0.00,0.00,0.48,188100,0.00,27.27,12.710,26.961,,0.569,,,
021890105,T021890105,GA_M.Broad,SESQA,"MIDDLE FORK BROAD R AT RED ROOT RD, NR TOCCOA, GA",34.497941,-83.432042,1.645,0.168,0.00,0.00,0.00,9.78,0.00,78.26,7.61,0.00,2.72,1.63,0.00,0.00,0.00,0.00,0.00,,0.00,90.21,0.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,165600,0.00,0.00,0.000,0.000,,2.699,,,
021912435,T021912435,GA_Carlan,SESQA,"CARLAN CREEK AT GA326 NEAR CARNESVILLE, GA",34.3028,-83.30696,1.663,0.170,0.00,0.00,0.00,10.00,0.00,26.84,0.00,0.53,28.42,0.00,0.00,7.89,26.32,0.00,0.00,,0.00,71.50,0.35,0.00,0.00,0.00,2.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.47,0.00,14.74,73.68,0.00,0.00,0.00,171000,2.11,24.21,4.373,10.817,,3.439,,,
02191284,T02191284,GA_Mill,SESQA,"MILL SHOAL CR AT PARHAM-DUDLEY RD, NR HARRISON, GA",34.196318,-83.101589,1.468,0.150,0.00,0.00,0.00,0.00,0.00,72.62,0.00,0.00,19.05,1.19,0.00,0.60,6.55,0.00,0.00,,0.00,86.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.38,0.00,5.95,91.67,0.00,0.00,0.00,151200,0.00,8.33,6.844,16.298,,,,,
02195320,T02195320,GA_Kiokee,SESQA,"KIOKEE CREEK AT GA 104, NEAR EVANS, GA",33.601052,-82.232846,2.437,0.245,0.00,0.00,0.00,1.07,0.00,13.21,0.71,0.00,0.71,0.00,0.00,0.00,84.29,0.00,0.00,,0.00,95.95,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,83.57,0.00,0.00,16.43,252000,0.00,0.00,6.453,15.612,,0.004,,,
02203831,T02203831,GA_Doolittle,SESQA,"DOOLITTLE CREEK AT FLAT SHOALS RD, NR DECATUR, GA",33.706039,-84.29214,1.032,0.107,0.00,0.82,9.02,34.43,0.00,42.62,10.66,2.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,9.84,80.55,5.87,0.00,0.00,0.00,0.00,0.00,51.64,0.00,0.00,48.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,109800,100.00,0.00,448.981,1165.173,,1.946,,,
02203863,T02203863,GA_Shoal.Atlanta,SESQA,"SHOAL CREEK AT COLUMBIA DRIVE NEAR ATLANTA, GA",33.693572,-84.254269,1.349,0.138,0.00,0.65,3.23,12.26,0.00,6.45,14.19,21.94,0.00,0.00,0.00,0.00,41.29,0.00,0.00,,3.87,93.53,2.25,0.65,0.00,9.03,1.94,0.00,4.52,5.16,0.00,78.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139500,100.00,0.00,764.351,1573.878,,3.908,,,
02204037,T02204037,GA_Pole,SESQA,"POLE BRIDGE CR AT EVANS MILL RD NEAR LITHONIA, GA",33.668855,-84.151567,1.618,0.165,0.00,0.00,0.55,6.59,0.00,45.05,5.49,16.48,0.00,0.00,0.00,0.00,25.82,0.00,0.00,,0.55,92.75,0.91,0.00,0.00,0.00,0.00,0.00,0.00,5.49,0.00,1.65,92.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.55,163800,7.14,0.00,129.380,357.454,,0.250,,,
02204130,T02204130,GA_Honey,SESQA,"HONEY CREEK AT GA 212, NEAR CONYERS, GA",33.580148,-84.064007,1.825,0.186,0.00,0.00,0.00,2.43,0.00,14.08,9.71,6.31,1.94,2.43,0.00,0.00,63.11,0.00,0.00,,0.00,96.81,0.04,0.00,0.00,0.00,0.00,0.00,0.00,5.83,0.00,0.00,13.11,0.00,0.00,0.00,0.00,66.50,0.00,0.00,14.56,185400,5.83,0.00,26.835,90.094,,,,,
